Username;Project Name;Timestamp;# of Components;# of Batteries;# of Resistors;# of Capacitors;# of Inductors;# of Voltmeters;# of Switches;Avg Voltage;Avg Current;Avg Resistance;Avg Power;# of Views;# of Comments;Avg Comment Length
CriticalMaintenance;magnificent-marigold-scallop-from-uranus;2019-02-20 07:51:32;172;14;28;15;21;67;27;4146.3043129317;77.4176877531938;53.60050492304554;320995.33088197437;106;3;23.25243709141812
BoringAppearance;bold-fervent-kestrel-of-sorcery;2019-02-27 04:55:04;256;38;40;77;0;71;30;1361.3086393261003;49.53051792550915;27.423455396325515;67422.31403066454;1;3;46.08951923303343
UnlikelyPerformance;bulky-blond-skylark-of-lightning;2019-02-26 00:54:57;366;59;9;96;99;47;56;2049.489698134296;83.44251084189031;24.51216106049312;171016.0851294685;0;0;68.94667576517101
wooden_suggestion;brawny-important-fennec-from-valhalla;2019-02-20 19:17:19;264;77;21;25;5;51;85;917.9834745627244;38.12923228127472;23.988066343650516;34997.45286173037;19;0;96.42836731866998
guilty_membership;snobbish-kind-potoo-of-psychology;2019-02-12 04:12:19;353;50;75;6;44;86;92;96.7575923668026;92.81759044894936;1.0250208590548815;8976.401766925595;9;1;92.94313382410692
AbleCity;misty-persimmon-rooster-of-experiment;2019-02-18 15:11:40;280;54;47;72;23;23;61;1046.3922140991094;17.673079890879094;59.12674459300887;18488.58190961083;41;0;93.33429094306997
SuccessfulDepression;massive-charcoal-shark-from-venus;2019-02-28 07:38:06;272;7;40;53;92;27;53;2698.99583735555;47.67849632519376;56.64115720126974;128680.63026215795;5;3;53.17363669755735
StrongSociety;notorious-cinnamon-lemming-of-experience;2019-02-27 15:20:48;363;13;80;82;33;68;87;5997.507788317337;87.4811853507847;68.58290742866112;524668.726577533;102;2;18.545926866537854
AliveLength;pastoral-benevolent-bull-of-realization;2019-02-24 07:23:39;321;15;79;44;40;83;60;1614.2190765153787;28.67327454035874;56.13271473961326;46283.77114806807;5;1;11.34746480755049
TallPolicy;misty-wrasse-of-unexpected-symmetry;2019-02-09 07:03:31;250;9;74;48;21;72;26;7963.424646874202;80.83524463069126;98.51810993530611;643728.1106424817;4;1;15.716853937036856
TinyTheory;opalescent-sloppy-hawk-of-pizza;2019-02-23 16:38:13;285;74;17;78;97;2;17;1415.0641879611062;88.65510946991213;15.949128953339686;125457.39682287312;3;0;30.37894386366563
NiceMarketing;phenomenal-antique-jaybird-of-improvement;2019-02-22 02:05:47;439;62;76;55;63;88;95;650.0727588024188;14.786192836073297;44.00629330818207;9613.376337522846;0;0;21.46039315163111
tall_response;large-raspberry-fulmar-of-whirlwind;2019-02-10 07:58:36;274;13;36;38;65;85;37;4537.855140253373;73.21770890579951;61.998993904320635;332253.7922378765;3;0;14.627349406087975
CuriousFamily;precise-emerald-octopus-of-advance;2019-02-14 03:51:12;265;80;66;25;51;3;40;704.5242611829879;45.53487317624564;15.425433105803476;32082.912195535464;7;1;71.45881081709281
psychological_assignment;scrupulous-robust-hound-of-passion;2019-02-22 09:06:32;257;49;27;25;93;26;37;377.03857383591134;6.6562837019293;57.084454374171344;2510.658488276823;47;2;45.09269490154389
popular_cigarette;gorgeous-spicy-lorikeet-of-science;2019-02-23 17:57:43;331;64;83;25;16;84;59;5307.668920560818;66.01575752605878;80.41197087839642;350389.1405977319;7;2;60.66672311644301
RemarkableDrawing;bright-elite-parrot-of-champagne;2019-02-23 08:45:54;190;10;49;68;7;23;33;4500.476533809655;95.98215057614209;46.91724471164049;431961.50392430683;1;2;3.2484670557222706
critical_movie;amazing-russet-earthworm-of-mastery;2019-02-16 15:19:43;380;100;9;90;88;77;16;2136.3877705747;82.83914756714246;25.832225737409175;176975.35597982153;0;1;9.179309163287764
similar_photo;strong-elated-kagu;2019-02-07 05:08:06;285;28;46;77;33;17;84;382.97626959164495;67.3921270225591;5.6305258809381975;25805.423844765563;0;3;82.85152832964965
OddAssumption;primitive-nickel-longhorn-of-efficiency;2019-02-18 11:15:12;417;66;76;92;12;91;80;1958.9666127217065;30.15414439159977;65.12386014724852;59067.11399577493;2;0;19.998973915973583
EntirePreparation;enchanted-tangerine-sparrow-of-influence;2019-02-12 00:12:05;341;98;77;32;76;4;54;325.7097836926003;7.275761229635558;45.34671171658209;2365.071322254714;3;0;91.80239533535357
inner_introduction;utopian-amphibian-penguin-of-action;2019-02-26 03:32:29;247;2;53;28;25;41;98;1452.6330317287923;62.2954968985468;23.29482084081128;90495.61930421542;5;1;18.28292593655493
StrictAnxiety;hypnotic-gainful-asp-of-spirit;2019-02-24 19:01:51;363;15;96;45;32;96;79;1001.2824886057274;43.463278652989814;22.994358448734907;43514.73617881534;4;0;88.3181444273503
wooden_salad;elegant-delightful-wildebeest-of-felicity;2019-02-10 16:59:13;175;84;35;30;6;11;9;409.836525071493;14.531177169782506;27.90136709691059;5951.145810640065;3;0;74.30556170588551
EducationalDelivery;nocturnal-rich-quoll-of-weather;2019-02-18 22:23:07;325;53;50;91;100;11;20;437.7019803321897;66.65952265850946;6.509212183241775;29173.39342184547;6;0;9.355946555861106
famous_dirt;thick-saffron-parrot-of-wealth;2019-02-08 01:32:12;236;38;64;16;60;0;58;4476.5586841710065;53.33237389599699;83.86498319295193;238745.04767590683;4;0;36.050370180135495
CriticalPoem;camouflaged-perfect-copperhead-of-variation;2019-02-12 17:31:21;148;0;31;65;42;1;9;4250.263576547666;53.4374644797617;79.49927869766425;227120.7439242867;8;0;60.87775004119099
ImportantLady;adorable-heretic-antelope-of-artistry;2019-02-18 23:56:32;271;31;48;0;70;82;40;1421.9949019356375;46.216713267423096;30.687565711030995;65723.6787390499;9;1;13.948713064870077
unusual_topic;whispering-curvy-lion-of-youth;2019-02-13 15:47:29;220;45;17;11;39;86;22;1199.9560611566274;61.70427904823696;19.500293968281856;74041.84214071852;6;3;74.64288800287241
HistoricalCountry;loyal-acoustic-eagle-of-justice;2019-02-07 03:16:57;519;88;89;63;100;92;87;4184.86983458389;70.49038798562329;59.338613041841484;294997.2038759877;3;2;0.4326357072949816
EntireBaseball;blazing-squirrel-of-mysterious-argument;2019-02-16 09:38:43;215;25;12;17;36;66;59;4199.730220609252;52.43098144723511;80.15298284427223;220198.235173301;6;2;33.24654108103847
EntireLanguage;archetypal-amusing-chinchilla-of-examination;2019-02-05 16:56:09;123;45;29;13;21;14;1;3481.138518133535;58.896473501310844;59.05494477751695;205029.43859903765;7;1;9.371301809570499
similar_photo;melodic-tuatara-of-holistic-science;2019-02-26 16:51:15;339;56;32;84;17;96;54;518.6950326506511;92.95029109330245;5.630004333555183;48211.916203086665;2;3;12.421191503047469
mad_secretary;imaginary-refreshing-zebu-of-emphasis;2019-02-07 14:30:57;334;90;1;82;27;60;74;1489.375291665964;45.859376637442004;32.37496080781249;68302.29194220032;10;0;32.326206222408196
careful_wedding;naughty-impartial-collie-of-tolerance;2019-02-07 17:15:06;347;3;95;1;67;95;86;1297.0429326271167;34.92198889803307;37.05148256461498;45290.743965156704;2;2;38.15807385860172
SorryLake;competent-elastic-koala-of-spirit;2019-02-27 07:30:17;342;83;79;35;37;41;67;876.6951209838493;15.155188324617242;57.67039240496512;13286.780143420801;3;0;89.31567802508685
historical_height;singing-fierce-leopard-of-romance;2019-02-20 08:18:17;251;18;100;20;25;45;43;9056.603548276958;95.54995804197011;94.78005844504924;865354.6362783978;5;2;1.7997258261712723
able_highway;realistic-narwhal-of-awesome-sympathy;2019-02-17 09:49:08;322;57;77;18;69;88;13;134.4722027867922;35.36529486618908;3.907070583042427;4753.5004805685985;3;2;48.09279590882297
ReasonableCriticism;demonic-precious-swan-of-joviality;2019-02-12 19:12:35;199;34;99;0;32;32;2;2437.3015883487;80.38665478867645;30.2788160011047;195922.3302739612;0;1;0.38098604442539097
hot_discussion;rugged-papaya-earthworm-of-weather;2019-02-14 10:59:13;308;36;60;46;37;34;95;5995.366424565927;62.16387763611858;96.44622535890663;372696.2577483851;2;0;42.10183719764843
ExistingTopic;silky-calculating-frigatebird-of-engineering;2019-02-17 04:21:31;206;40;4;46;18;21;77;3473.758724599952;85.33126113574562;40.651913807770015;296424.079233913;2;0;48.93328638511319
existing_engine;sassy-garrulous-finch-of-art;2019-02-10 11:09:24;296;31;84;86;10;16;69;415.98345005439404;43.00176239549489;9.624195616032038;17883.548899528436;8;1;47.25775008633361
VariousCookie;lean-secret-nautilus-of-happiness;2019-02-20 16:32:47;249;47;42;78;9;2;71;1531.3409935955872;40.442479424965505;37.849964177657434;61935.94935171014;3;3;51.270660798847246
lonely_road;tasteful-ancient-pegasus-from-jupiter;2019-02-27 09:28:33;273;85;43;16;16;19;94;2014.7360880968126;83.6316412142849;24.136068003432577;168491.93976146998;4;0;63.85903269836989
DifferentSir;antique-adventurous-toad-of-attraction;2019-02-11 00:12:10;429;99;81;51;72;62;64;794.5796218603502;51.565075530156946;15.326359928826761;40968.22781385685;0;1;40.964959398684854
StrongStory;glistening-glorious-hound-from-lemuria;2019-02-19 04:17:28;352;95;75;4;31;68;79;1326.5025420987968;91.2864416359114;14.520123536298557;121091.75692642224;0;1;78.6980437497194
SufficientBeer;chirpy-bandicoot-of-sudden-management;2019-02-07 01:55:03;185;4;6;16;63;60;36;6540.267134351659;76.5506209260738;85.4010060855822;500662.9240874773;8;1;66.29911176966179
WoodenConfusion;jolly-snobbish-numbat-of-fruition;2019-02-13 16:47:06;270;35;10;24;20;93;88;3205.0063582406246;65.59981555522685;48.781060084654996;210250.85849819877;5;2;20.536083993904352
ImpossibleFamily;military-mysterious-rabbit-of-fragrance;2019-02-17 00:36:43;291;74;22;58;23;50;64;1087.1269468777168;76.99599684228731;14.084994561620013;83701.63433779038;67;2;62.104760796040196
DramaticProfessor;rigorous-singing-goldfish-of-music;2019-02-12 03:59:48;232;19;39;85;73;10;6;6325.719088090147;72.3011073236975;87.52602637671778;457352.73580960336;2;0;98.88680164247393
DistinctPie;heretic-elk-of-legal-justice;2019-02-08 22:49:40;131;8;16;16;37;39;15;559.4088463826076;79.69198681377279;7.016187007474317;44580.400040489854;2;0;35.09501340699477
InnerLoss;amber-skylark-of-eminent-opposition;2019-02-24 04:30:40;249;44;55;2;78;15;55;190.5972440559366;24.8461552530999;7.78230790988923;4739.966003858541;4;3;53.72520623854001
lucky_outcome;cooperative-axiomatic-binturong-of-fertility;2019-02-23 18:23:33;259;46;70;31;76;4;32;648.183961017705;44.55282372060605;14.456789624391853;28878.68834982007;0;3;79.02490664096835
helpful_gene;calm-thundering-stallion-of-prestige;2019-02-23 10:30:26;400;34;64;83;91;83;45;5125.058247487787;86.26719262234798;59.4622668392094;442123.98328800395;90;3;40.34810508079789
AwareInitiative;capable-diligent-partridge-of-judgment;2019-02-24 21:04:42;268;24;54;23;59;83;25;668.6959230134071;11.811648349142455;57.011540466462286;7897.900903552755;2;2;29.02612190622611
UsefulLake;real-groundhog-of-interesting-sunshine;2019-02-08 20:27:51;214;17;33;75;37;3;49;872.2107222884651;43.110530749116336;20.341001729565576;37604.33932207317;0;0;22.13324556842229
intelligent_worker;electric-tremendous-shark-of-performance;2019-02-07 12:01:29;326;21;72;86;16;58;73;4259.137562676396;45.301160121225436;93.9153709849759;192947.34471367783;6;1;34.907631019737195
unhappy_interaction;nondescript-sturgeon-of-awesome-pluck;2019-02-12 12:20:15;417;78;63;23;100;56;97;7991.00146982595;93.72347912066984;85.21298284201254;748947.2762099354;3;3;29.93095717502402
political_mood;remarkable-purple-puma-of-authority;2019-02-14 16:45:49;352;71;10;71;88;41;71;59.61099686854854;1.064045507048239;52.059851946879355;64.54126563865199;9;1;45.28931364680049
HealthyAnalysis;radical-meek-alligator-of-current;2019-02-16 09:16:47;246;73;53;4;56;22;38;3659.969293076383;61.66050032017486;59.34803527899491;225679.05093436947;23;0;22.777479505040077
former_recognition;quantum-blue-moth-of-fortitude;2019-02-23 20:22:37;257;63;25;9;22;60;78;897.1063837863102;35.613646411224565;25.176272791007236;31952.973869624355;0;0;87.95818112177268
unable_potato;zippy-attractive-chipmunk-of-glory;2019-02-21 05:30:21;264;30;24;62;82;20;46;2193.7135901066526;24.86060510770067;88.41987853150731;54535.01262662935;9;1;3.2689062886457787
ForeignNewspaper;rough-vigorous-angora-of-satiation;2019-02-23 08:12:02;361;68;26;59;99;87;22;914.6757595360207;17.51104288459232;52.19405932851377;16021.24834101411;8;1;81.18899334083048
MassiveMonth;magic-cocky-dove-of-brotherhood;2019-02-22 12:40:35;433;69;62;41;90;83;88;1628.148807759726;82.87033426320447;19.59262218255725;134925.74648999952;10;3;77.48220023137884
AdministrativeEnergy;radiant-swift-of-famous-efficiency;2019-02-16 09:09:00;181;84;30;7;1;24;35;1894.5444762320374;87.07488159551724;21.793092968669335;164966.19747556755;19;2;60.953448749642405
AwarePresident;tuscan-boobook-of-terrific-research;2019-02-20 17:05:58;331;80;49;75;94;6;27;909.1750564664777;96.25636693312296;9.400759386501623;87517.08137869388;56;3;38.27524881358677
anxious_refrigerator;speedy-transparent-octopus-of-advertising;2019-02-19 05:29:52;291;46;65;59;50;67;4;230.4807611133246;42.77401551576775;5.325776208306044;9856.275337112274;5;0;36.4154943836173
HealthyAnalysis;magic-bronze-caiman-of-authority;2019-02-21 23:23:52;305;96;81;43;35;44;6;41.94842044109812;1.1306809616861035;35.3720960044124;51.50292873853491;5;0;14.882201229296111
comprehensive_writing;straight-calculating-otter-of-improvement;2019-02-21 02:16:13;256;12;55;57;49;23;60;386.8000619650515;10.842299914744713;35.581544047407945;4194.882767439037;7;2;58.866677762625976
DistinctFarmer;discreet-coral-gecko-of-opportunity;2019-02-24 19:47:18;372;76;94;81;3;39;79;948.414483208148;35.22235420873416;26.936385629645642;33409.63233293328;10;2;81.46812667186056
critical_ladder;illegal-sage-skunk-of-foundation;2019-02-13 04:56:58;299;54;39;80;57;41;28;1526.5276159096297;39.06820725486878;39.021467914536565;59639.626455214566;5;1;76.08980401863953
large_indication;lush-fascinating-okapi-of-serenity;2019-02-18 11:20:38;310;54;3;68;66;64;55;1743.215699168723;21.194461819202715;82.36638509225763;36941.75400367715;1;3;15.408302561028552
critical_army;dark-simple-chipmunk-of-skill;2019-02-14 00:51:57;283;18;5;26;91;47;96;1365.278819726692;91.94396991894382;14.870530316089958;125533.0581431258;2;0;23.15269121946263
UnlikelyPerformance;serious-omniscient-meerkat-of-anger;2019-02-09 03:12:50;228;51;53;16;77;21;10;1030.3713454089773;33.88349718571268;30.285493850568468;34915.46441572477;54;3;57.46573767507112
powerful_category;tough-wonderful-adder-of-attraction;2019-02-13 12:44:08;316;89;67;21;89;16;34;372.61809584888385;95.93727086022848;3.884507927582348;35744.513591577204;5;1;13.308159874301905
famous_contribution;mellow-peculiar-barracuda-of-jest;2019-02-19 22:11:14;397;97;62;72;37;97;32;5380.155059715887;96.54484185593061;55.685759130429346;519428.9565490934;0;3;13.685777416922406
weak_database;wild-conscious-cricket-of-climate;2019-02-23 05:50:56;380;50;50;29;89;85;77;6023.807167235954;81.04856526582475;74.32501843654988;488216.8567303613;4;0;66.42917183975611
realistic_negotiation;exuberant-sweet-junglefowl-of-spirit;2019-02-19 04:52:34;217;86;58;24;17;22;10;4040.5169487641365;43.073388367210086;93.72900837425343;174035.4805240991;3;2;60.7895695175243
SeveralConversation;omniscient-pink-dog-of-glamour;2019-02-23 18:38:11;353;54;76;42;74;86;21;2291.2501693740032;40.048879463406216;57.09357148908488;91757.60877986392;1;3;31.553279492779275
UnlikelyBeer;meaty-nostalgic-muskrat-from-tartarus;2019-02-14 11:33:38;193;47;43;12;46;27;18;228.38011802896284;65.88781886021141;3.4135038046266275;15046.615632145824;5;1;80.43283889875626
visible_housing;enthusiastic-elephant-of-unearthly-felicity;2019-02-12 18:17:46;395;73;52;72;70;83;45;113.49755237038184;28.252215285537375;4.1163395558475475;3205.175152165086;2;1;72.0823539366882
old_chest;loutish-macaw-of-splendid-elegance;2019-02-16 08:42:41;426;77;92;54;55;63;85;244.3792250912743;13.499529303549473;17.93442438826528;3296.6420830398347;9;2;89.19615417067945
FederalSession;rampant-sturdy-sloth-of-excitement;2019-02-09 14:44:31;245;82;37;21;33;65;7;2711.4278974635;98.99018256554386;27.43525154889698;268405.3074966841;31;1;81.49510434739365
large_conclusion;tacky-skinny-mamba-of-democracy;2019-02-17 04:56:40;326;25;27;59;99;88;28;703.146774753928;17.944475073408704;39.26997756157961;12619.439809058247;6;0;25.699545624613418
acceptable_solution;ubiquitous-outgoing-dog-of-perspective;2019-02-24 22:17:35;288;47;74;66;2;26;73;1366.2449246633819;35.34288087047251;38.55129879397071;48284.121188377285;1;0;8.250530079445717
impossible_people;bulky-quixotic-lemming-of-vigor;2019-02-08 18:35:36;360;63;53;35;88;73;48;1848.4488373679558;51.08181271453858;36.246713156087054;94417.55073194692;0;3;67.75966946322364
AggressiveDirt;delicate-tremendous-hyrax-of-sufficiency;2019-02-09 05:52:12;336;74;47;28;71;25;91;1160.3830071906336;61.77537528241416;18.70830370445933;71685.3284059403;1;2;24.802169470432634
CapableUnderstanding;speedy-tungsten-hyrax-of-essence;2019-02-06 19:15:01;414;65;78;82;49;65;75;282.03500707241096;74.25430890500097;3.7549735149554397;20946.66091947611;8;1;59.74825909414958
consistent_opinion;fascinating-singing-cougar-of-enrichment;2019-02-24 17:23:55;266;63;14;51;72;38;28;1357.7263610127427;24.38713530116918;55.81058216360402;33111.67320390196;2;0;50.38562179737605
automatic_office;demonic-pristine-swallow-of-strength;2019-02-16 17:20:47;228;0;19;35;95;69;10;6017.118851609876;83.61923124236607;71.90869136258395;503146.5295529565;4;0;92.15719096560838
RecentSuggestion;dynamic-affable-whale-from-hell;2019-02-10 09:51:26;242;16;52;67;2;41;64;6669.371930008069;91.2729291960266;73.0518724636512;608735.9758393359;4;0;51.09174800374829
BoringHospital;rugged-holistic-goose-of-correction;2019-02-26 04:24:27;343;60;65;73;71;14;60;3964.3247931802507;72.94626754448443;54.40239777820408;289180.80191396864;7;2;0.9083245617350744
PoliticalInspection;perfect-pastoral-mouflon-of-reverence;2019-02-25 18:06:54;387;93;59;62;65;47;61;3082.329476011441;37.15315440558109;82.88845340214398;114520.13800492893;87;2;18.65965925009383
mental_speech;hulking-victorious-shellfish-of-agility;2019-02-20 19:41:59;254;15;50;79;69;28;13;3551.065314703873;49.61558891076792;71.50291200323319;176192.41077902494;3;0;17.03566365925888
every_enthusiasm;feathered-chubby-boobook-of-aptitude;2019-02-21 21:43:08;485;77;94;78;85;68;83;1074.5096634186636;13.283166822175318;81.06059753773302;14271.052081722848;0;3;12.448375508727672
ImpressiveMeaning;zippy-energetic-bat-of-revolution;2019-02-09 13:36:20;357;69;1;100;85;26;76;827.1986249744047;22.915681181208967;35.973064140872644;18951.368580009766;7;0;34.467989776383725
AblePoetry;bald-amusing-caribou-of-debate;2019-02-14 23:24:23;297;91;25;35;38;76;32;5276.240287930031;55.97804869598958;94.1820863017563;295356.68860822974;0;2;63.22526052738028
cute_establishment;logical-skilled-spaniel-of-art;2019-02-26 00:28:59;181;99;2;9;26;25;20;810.4136587356406;13.438119035101392;60.13731431383164;10887.974313242996;10;0;46.92708964672694
RecentStrategy;attentive-hopping-sloth-of-camouflage;2019-02-17 12:03:59;255;4;19;45;24;71;92;2489.4370857713247;55.51201212033901;44.7835283770328;138195.14501203984;3;3;60.597404927808995
boring_presence;amiable-gay-malkoha-of-joy;2019-02-21 22:21:02;348;25;69;76;51;77;50;993.7350508490308;86.63417701672911;11.471757058763943;86089.65243279225;4;0;96.34343492777685
LatterManagement;certain-true-gazelle-of-passion;2019-02-06 18:03:18;264;17;28;24;62;70;63;610.4689031324357;44.323602988753244;13.715462633712239;27056.345780510608;5;1;34.623470966472084
boring_establishment;vehement-stylish-turaco-of-protection;2019-02-18 08:01:21;315;97;66;28;22;93;9;1903.6230831374114;24.664926002763497;77.27672515941815;46948.269723384554;5;2;99.79033415600476
anxious_refrigerator;impressive-gray-jackrabbit;2019-02-27 15:20:13;284;52;55;37;89;32;19;2343.8229858172604;45.20853628930934;51.84627878530049;105963.98222781264;105;2;5.952293054820301
RemarkableGoal;vegan-tortoise-of-awesome-engineering;2019-02-21 12:08:35;458;88;86;75;66;76;67;604.4423855078104;31.15759432831222;19.24751878528943;18832.550225275147;7;3;66.24621620830023
desperate_county;vermilion-dogfish-of-scientific-nirvana;2019-02-25 08:49:00;306;30;82;38;64;68;24;6365.07360831574;68.49146305195376;92.99179646617829;435948.334693118;0;1;38.36321619679619
cute_pie;rapid-outstanding-cassowary-of-fortitude;2019-02-18 05:47:58;342;50;22;40;97;84;49;6668.077270173765;92.46956742689247;72.13698602003775;616591.9672624879;4;0;24.513055854688194
sexual_bath;sensible-true-fulmar-of-plenty;2019-02-13 22:36:04;256;95;16;9;29;64;43;1889.5340074906605;28.4539741874715;66.48079624343765;53763.12571527972;3;1;91.04766803825218
known_definition;positive-handsome-chipmunk-of-coffee;2019-02-11 02:01:44;332;79;50;57;6;72;68;4020.4244140539486;83.76988521337239;48.02232079580293;336789.69151374244;2;2;15.87453787273324
eastern_presentation;vigorous-aspiring-dragon-of-pluck;2019-02-14 23:17:44;314;24;48;88;61;0;93;7513.9262996136395;96.3571099640403;77.93961358867023;724015.3744921644;0;0;73.71836122136783
scared_chocolate;singing-hyrax-of-eternal-justice;2019-02-16 07:45:02;339;62;75;42;19;100;41;3117.4654248200313;43.537738511449135;71.61795849192177;135731.1086521609;10;0;83.4153013653864
electronic_conversation;skilled-majestic-urchin-from-avalon;2019-02-12 01:44:56;307;50;47;68;3;86;53;2950.127908523737;36.01927647948767;81.82994915873702;106264.12151725196;0;0;91.99240149728061
medical_activity;brawny-polite-coati-of-flowers;2019-02-13 08:32:41;489;60;87;82;81;91;88;6700.3979768540885;82.05611622272134;81.69144559975179;549809.9994909633;4;0;33.60490868477108
RecentResponsibility;psychedelic-pygmy-tamarin-of-drama;2019-02-22 08:49:59;382;73;78;73;6;66;86;3826.763592787553;58.59893418770577;65.3482503560262;224240.8498491494;5;2;13.019846451218331
UnhappyRestaurant;neat-able-prawn-of-relaxation;2019-02-14 04:48:31;195;73;0;46;28;31;17;713.3461172274679;13.583156616371738;52.48744817624483;9694.252515341683;4;2;78.47051311350933
exciting_conversation;delicate-meaty-wrasse-of-holiness;2019-02-19 02:33:30;296;45;49;11;51;55;85;4400.8441662963505;45.8775109654953;95.8683599257022;201896.56010847422;1;3;35.46668760909167
SufficientDebt;tourmaline-kangaroo-of-luxurious-honor;2019-02-13 10:51:22;365;79;46;97;96;6;41;572.7043613106389;11.105213765728283;51.4206228818233;6357.810170899443;7;1;86.1850631383965
powerful_category;wisteria-mule-of-heavenly-renovation;2019-02-24 00:52:35;382;91;46;41;96;8;100;1938.5280689620758;51.90847096614011;37.3281573019658;100626.41075198437;9;1;30.820181673200942
exciting_art;loyal-stoic-cow-of-sorcery;2019-02-14 02:00:11;356;42;12;96;39;76;91;1659.0701512029073;89.87966707140515;18.498802101577937;149115.2632328616;1;1;37.37033298606026
CuteClimate;shiny-saffron-termite-of-fascination;2019-02-26 19:32:23;301;92;50;3;44;85;27;2863.771424553897;58.070671803434124;49.36231248722554;166301.08360884307;86;0;2.283603674721968
AdditionalRelationship;delightful-ambitious-flamingo-of-support;2019-02-28 04:02:03;330;63;51;98;32;60;26;5795.0877599245105;95.27358484084424;60.844580278285484;552118.9353885979;6;1;35.87105359414735
tall_paper;cocky-hidden-myna-of-infinity;2019-02-23 23:05:54;235;34;17;7;88;11;78;360.18787388693084;5.340694439689764;67.52192446269613;1927.866311527219;0;3;72.11706739439543
ForeignPromotion;sceptical-encouraging-bullfinch-of-youth;2019-02-28 06:45:24;185;7;18;4;77;68;11;1921.8513918012075;35.645839801988025;53.830114302414486;68509.61222805349;4;1;32.9543138698836
sudden_protection;devious-inquisitive-marmoset-of-progress;2019-02-15 23:51:32;389;87;79;33;28;68;94;6591.838800488585;86.03826109393857;76.64699320643619;567147.19294509;3;2;26.515717117419346
massive_recognition;amaranth-eel-of-sheer-science;2019-02-08 05:28:21;334;88;29;12;68;72;65;3365.3137024786006;52.58384025443994;63.95130893289679;176965.12678692964;2;3;17.386145740055024
unfair_ratio;illustrious-spectacular-shellfish-from-ganymede;2019-02-10 19:32:40;275;29;94;30;31;63;28;391.67498905835737;11.711030042889847;33.502609606353005;4582.786961820175;2;2;5.534986665563402
ComprehensiveContribution;loud-economic-hedgehog-of-fascination;2019-02-19 12:01:03;250;23;4;6;46;98;73;2271.0908343100837;50.97008845019933;44.58745682499766;115756.99001813277;74;3;10.907652312420058
ForeignPromotion;tacky-black-salmon-of-ampleness;2019-02-12 20:20:34;290;98;55;39;0;97;1;3541.136001075773;79.81356954364493;44.37059668353697;282629.776648318;4;3;68.19003676424325
AcceptableTennis;hidden-tasteful-chamois-of-opportunity;2019-02-09 21:14:48;291;12;100;8;61;25;85;7078.631292807248;84.69373075637887;83.58616923082974;599517.8682490059;7;3;90.13407017131264
TechnicalDisk;brainy-observant-wolverine-of-freedom;2019-02-21 07:45:08;251;30;21;59;31;49;61;1611.1051791140494;43.65268887803156;36.95818490942207;70326.77407684273;3;1;79.74378501750664
suitable_tongue;expert-fresh-bird-from-asgard;2019-02-14 07:09:36;255;60;16;83;40;6;50;6490.7012755971145;65.30653971486505;99.36528990045794;423882.1773653408;5;0;55.37280148680488
efficient_enthusiasm;adaptable-premium-doberman-of-sunshine;2019-02-28 01:07:56;288;92;6;95;13;45;37;314.77534179656516;39.91017416877227;7.951208155743872;12567.402584809057;8;2;54.71989979449583
comprehensive_population;funny-grumpy-spoonbill-of-passion;2019-02-16 18:42:56;316;37;13;92;21;62;91;5508.006884481564;64.8861409189948;84.92456456945251;357389.03434552514;7;1;49.20213581734318
afraid_obligation;discreet-demonic-oxpecker-from-ganymede;2019-02-24 22:59:29;246;20;29;37;17;86;57;180.75244951193974;3.6897969919622797;48.433153115590684;667.7301637101913;1;3;95.10819289140231
SuitableAttitude;nondescript-teal-inchworm-of-persistence;2019-02-08 16:43:57;210;40;52;1;17;19;81;5549.412279602218;64.30680821430347;86.21965362827486;356861.20815957186;0;1;29.161746333406192
StrictInteraction;heavenly-mauve-dingo-of-tempering;2019-02-14 23:41:06;374;88;57;24;58;95;52;2758.977804662423;81.40513620058381;33.8308991548801;224598.35806113723;3;3;41.88432180151433
unfair_recognition;futuristic-silver-grebe-of-attraction;2019-02-09 15:18:55;368;45;80;81;64;50;48;4798.47579114981;60.07317731855109;79.8697330163229;288254.70336283615;64;0;22.55033526874626
MassiveAgreement;spicy-premium-griffin-of-joy;2019-02-15 21:36:59;257;31;87;6;27;66;40;821.7082212142031;37.087812950869;22.06865599774219;30471.348053174384;6;3;24.250203527044523
CuriousDatabase;groovy-true-guppy-of-weather;2019-02-15 12:33:41;294;66;14;86;38;66;24;1254.8874293817942;66.76105655170595;18.828899200956794;83776.7472805204;2;3;85.45429863793814
VariousWriter;liberal-thundering-elephant-of-swiftness;2019-02-24 23:20:52;266;33;53;11;46;39;84;2368.8970350416666;52.038957098454674;45.54067616603725;123274.90588274154;10;0;90.1078307694489
ElectronicAnalysis;overjoyed-resilient-pigeon-of-saturation;2019-02-13 23:02:35;168;23;98;19;7;17;4;6244.91405667748;69.33854639534779;90.10885839693084;433016.65641746874;7;1;61.09602142806111
visible_housing;phenomenal-statuesque-ringtail-of-wholeness;2019-02-07 03:18:42;353;81;38;98;50;49;37;2800.8552532221997;37.234818106303806;75.33049342114364;104287.0806048971;5;3;61.95582654483599
AwareAssociation;vague-cunning-polecat-of-apotheosis;2019-02-25 12:00:58;242;72;21;56;20;33;40;16.35270839341669;65.72762712398557;0.17767621393117716;1074.308153474997;10;2;44.2645306649459
